experiment_date,treatment,source,ops_type_merged,city_group,trip_cnt_per_user,nonrepeat_cnt_per_user,log1p_user_cnt,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day,has_national_holiday,trip_cnt_per_user_lag1,trip_cnt_per_user_lag1_isna,trip_cnt_per_user_lag2,trip_cnt_per_user_lag2_isna,trip_cnt_per_user_roll4,trip_cnt_per_user_roll4_isna,nonrepeat_cnt_per_user_lag1,nonrepeat_cnt_per_user_lag1_isna,nonrepeat_cnt_per_user_lag2,nonrepeat_cnt_per_user_lag2_isna,nonrepeat_cnt_per_user_roll4,nonrepeat_cnt_per_user_roll4_isna,weekday_nonrepeat_cnt_per_user_lag1,weekday_nonrepeat_cnt_per_user_lag1_isna,weekday_nonrepeat_cnt_per_user_lag2,weekday_nonrepeat_cnt_per_user_lag2_isna,weekday_nonrepeat_cnt_per_user_roll4,weekday_nonrepeat_cnt_per_user_roll4_isna,weekend_nonrepeat_cnt_per_user_lag1,weekend_nonrepeat_cnt_per_user_lag1_isna,weekend_nonrepeat_cnt_per_user_lag2,weekend_nonrepeat_cnt_per_user_lag2_isna,weekend_nonrepeat_cnt_per_user_roll4,weekend_nonrepeat_cnt_per_user_roll4_isna,weekday_trip_cnt_per_user_lag1,weekday_trip_cnt_per_user_lag1_isna,weekday_trip_cnt_per_user_lag2,weekday_trip_cnt_per_user_lag2_isna,weekday_trip_cnt_per_user_roll4,weekday_trip_cnt_per_user_roll4_isna,weekend_trip_cnt_per_user_lag1,weekend_trip_cnt_per_user_lag1_isna,weekend_trip_cnt_per_user_lag2,weekend_trip_cnt_per_user_lag2_isna,weekend_trip_cnt_per_user_roll4,weekend_trip_cnt_per_user_roll4_isna,weekday_match_rate_lag1,weekday_match_rate_lag1_isna,weekday_match_rate_lag2,weekday_match_rate_lag2_isna,weekday_match_rate_roll4,weekday_match_rate_roll4_isna,weekend_match_rate_lag1,weekend_match_rate_lag1_isna,weekend_match_rate_lag2,weekend_match_rate_lag2_isna,weekend_match_rate_roll4,weekend_match_rate_roll4_isna,log_coupon_BD_total_per_user_lag1,log_coupon_BD_total_per_user_lag1_isna,log_coupon_BD_total_per_user_lag2,log_coupon_BD_total_per_user_lag2_isna,log_coupon_BD_total_per_user_roll4,log_coupon_BD_total_per_user_roll4_isna,log_coupon_CDP_total_per_user_lag1,log_coupon_CDP_total_per_user_lag1_isna,log_coupon_CDP_total_per_user_lag2,log_coupon_CDP_total_per_user_lag2_isna,log_coupon_CDP_total_per_user_roll4,log_coupon_CDP_total_per_user_roll4_isna,log_coupon_folk_total_per_user_lag1,log_coupon_folk_total_per_user_lag1_isna,log_coupon_folk_total_per_user_lag2,log_coupon_folk_total_per_user_lag2_isna,log_coupon_folk_total_per_user_roll4,log_coupon_folk_total_per_user_roll4_isna,log_coupon_growth_other_total_per_user_lag1,log_coupon_growth_other_total_per_user_lag1_isna,log_coupon_growth_other_total_per_user_lag2,log_coupon_growth_other_total_per_user_lag2_isna,log_coupon_growth_other_total_per_user_roll4,log_coupon_growth_other_total_per_user_roll4_isna,log_coupon_MGM_total_per_user_lag1,log_coupon_MGM_total_per_user_lag1_isna,log_coupon_MGM_total_per_user_lag2,log_coupon_MGM_total_per_user_lag2_isna,log_coupon_MGM_total_per_user_roll4,log_coupon_MGM_total_per_user_roll4_isna,log_coupon_MKT_total_per_user_lag1,log_coupon_MKT_total_per_user_lag1_isna,log_coupon_MKT_total_per_user_lag2,log_coupon_MKT_total_per_user_lag2_isna,log_coupon_MKT_total_per_user_roll4,log_coupon_MKT_total_per_user_roll4_isna,log_coupon_register_total_per_user_lag1,log_coupon_register_total_per_user_lag1_isna,log_coupon_register_total_per_user_lag2,log_coupon_register_total_per_user_lag2_isna,log_coupon_register_total_per_user_roll4,log_coupon_register_total_per_user_roll4_isna,log_coupon_daily_total_per_user_lag1,log_coupon_daily_total_per_user_lag1_isna,log_coupon_daily_total_per_user_lag2,log_coupon_daily_total_per_user_lag2_isna,log_coupon_daily_total_per_user_roll4,log_coupon_daily_total_per_user_roll4_isna,log_coupon_total_per_user_lag1,log_coupon_total_per_user_lag1_isna,log_coupon_total_per_user_lag2,log_coupon_total_per_user_lag2_isna,log_coupon_total_per_user_roll4,log_coupon_total_per_user_roll4_isna,delta_trip_per_user,delta_nonrepeat_per_user
2025-07-28,不發,控制組,14天在其他尖峰預估車資,中區,0.1351351351351351,0.2732732732732733,5.811140992976701,0.8979591836734694,0.0,0.5,7,0,0.0,1,0.0,1,0.0954925783851849,0,0.0,1,0.0,1,0.1359843383588661,0,0.0,1,0.0,1,0.0880451957624109,0,0.0,1,0.0,1,0.0479391425964551,0,0.0,1,0.0,1,0.0555067749886961,0,0.0,1,0.0,1,0.0399858033964886,0,0.0,1,0.0,1,0.7295833333333333,0,0.0,1,0.0,1,0.9033333333333332,0,0.0,1,0.0,1,0.2561355826486421,0,0.0,1,0.0,1,0.0698730717990475,0,0.0,1,0.0,1,0.6931471805599453,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0107964485758465,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0060337178486776,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.8684179494636511,0,0.0,0.0
2025-08-04,不發,控制組,14天在其他尖峰預估車資,中區,0.1553264604810996,0.1979381443298969,7.283448228756631,0.4285714285714285,0.0,0.0,0,0,0.1351351351351351,0,0.0,1,0.1135105964032029,0,0.2732732732732733,0,0.0,1,0.1970453994199272,0,0.2222222222222222,0,0.0,1,0.135092242809458,0,0.051051051051051,0,0.0,1,0.0619531566104691,0,0.1021021021021021,0,0.0,1,0.0715227910047122,0,0.033033033033033,0,0.0,1,0.0419878053984906,0,0.5235294117647059,0,0.0,1,0.6074264705882353,0,0.7490909090909091,0,0.0,1,0.8196969696969695,0,0.0583255669528529,0,0.0,1,0.1982066978672697,0,0.294416104633125,0,0.0,1,0.1284172613467669,0,0.0,0,0.0,1,0.4620981203732968,0,0.0059880418446226,0,0.0,1,0.0019960139482075,0,0.0266682470821613,0,0.0,1,0.0196858642699003,0,0.0,0,0.0,1,0.0,0,0.0695932917991952,0,0.0,1,0.0262419251208226,0,0.0,0,0.0,1,0.0,0,0.4104576297112853,0,0.0,1,0.7139151235442912,0,0.1351351351351351,0.2732732732732733
2025-08-18,不發,控制組,14天在其他尖峰預估車資,中區,0.1365914786967418,0.1654135338345864,6.683360945766275,0.5918367346938774,0.0,0.0,0,0,0.1553264604810996,0,0.1351351351351351,0,0.14387935540149,0,0.1979381443298969,0,0.2732732732732733,0,0.2355018450834096,0,0.1298969072164948,0,0.2222222222222222,0,0.1722750039305526,0,0.068041237113402,0,0.051051051051051,0,0.0632268411528569,0,0.1099656357388316,0,0.1021021021021021,0,0.1020617949665857,0,0.045360824742268,0,0.033033033033033,0,0.0418175604349042,0,0.8428125,0,0.5235294117647059,0,0.6383639705882352,0,0.827121212121212,0,0.7490909090909091,0,0.7620707070707069,0,0.0554769704599963,0,0.0583255669528529,0,0.1528810079015262,0,0.4394735651040145,0,0.294416104633125,0,0.2599582609929878,0,0.0006870491510383,0,0.0,0,0.2312780765703277,0,0.0082135985373888,0,0.0059880418446226,0,0.0047338801273371,0,0.0183866262504393,0,0.0266682470821613,0,0.0227705784989559,0,0.0217547668545621,0,0.0,0,0.0072515889515207,0,0.0337869975773832,0,0.0695932917991952,0,0.0344600964588595,0,0.0,0,0.0,0,0.0,0,0.526374218514945,0,0.4104576297112853,0,0.6153462417373267,0,0.0201913253459645,-0.0753351289433763
2025-08-25,不發,控制組,14天在其他尖峰預估車資,中區,0.1441860465116279,0.1844961240310077,6.470799503782602,0.8775510204081632,0.0,0.0,5,0,0.1365914786967418,0,0.1553264604810996,0,0.1423510247709921,0,0.1654135338345864,0,0.1979381443298969,0,0.2122083171459189,0,0.119047619047619,0,0.1298969072164948,0,0.1570555828287786,0,0.0463659147869674,0,0.068041237113402,0,0.0551527343171402,0,0.0914786967418546,0,0.1099656357388316,0,0.1011821448609294,0,0.0451127819548872,0,0.045360824742268,0,0.0411688799100626,0,0.8636986301369863,0,0.8428125,0,0.7433468473005641,0,0.9066666666666668,0,0.827121212121212,0,0.8276262626262625,0,0.0748237917977446,0,0.0554769704599963,0,0.0628754430701979,0,0.3145728907267298,0,0.4394735651040145,0,0.3494875201546232,0,0.0,0,0.0006870491510383,0,0.0002290163836793,0,0.0,0,0.0082135985373888,0,0.0047338801273371,0,0.0,0,0.0183866262504393,0,0.0150182911108668,0,0.0173917427118691,0,0.0217547668545621,0,0.0130488365221437,0,0.0393171033408348,0,0.0337869975773832,0,0.0475657975724711,0,0.0,0,0.0,0,0.0,0,0.4088012246301747,0,0.526374218514945,0,0.4485443576188015,0,-0.0187349817843578,-0.0325246104953104
2025-09-01,不發,控制組,14天在其他尖峰預估車資,中區,0.1253521126760563,0.1577464788732394,6.566672429803241,0.4693877551020408,0.0,0.0,2,0,0.1441860465116279,0,0.1365914786967418,0,0.1428097802061511,0,0.1844961240310077,0,0.1654135338345864,0,0.205280268867191,0,0.1395348837209302,0,0.119047619047619,0,0.1526754080518165,0,0.0449612403100775,0,0.0463659147869674,0,0.0526048608153745,0,0.1116279069767441,0,0.0914786967418546,0,0.1037935853898831,0,0.0325581395348837,0,0.0451127819548872,0,0.0390161948162679,0,0.8518055555555555,0,0.8636986301369863,0,0.7704615243643119,0,0.737,0,0.9066666666666668,0,0.8049696969696969,0,0.0528424813743798,0,0.0748237917977446,0,0.0603672026462434,0,0.2992428948528569,0,0.3145728907267298,0,0.3369263638291817,0,0.0,0,0.0,0,0.0001717622877594,0,0.0061823999083175,0,0.0,0,0.0050960100725822,0,0.0,0,0.0,0,0.0112637183331501,0,0.0305367238600816,0,0.0173917427118691,0,0.0174208083566282,0,0.0138570346614262,0,0.0393171033408348,0,0.0391386068447099,0,0.0,0,0.0,0,0.0,0,0.3744996322104522,0,0.4088012246301747,0,0.4300331762667142,0,0.007594567814886,0.0190825901964213
2025-09-08,不發,控制組,14天在其他尖峰預估車資,中區,0.1157024793388429,0.1388429752066115,6.406879986069314,0.4693877551020407,0.0,0.0,0,0,0.1253521126760563,0,0.1441860465116279,0,0.1403640245913814,0,0.1577464788732394,0,0.1844961240310077,0,0.1763985702671826,0,0.1112676056338028,0,0.1395348837209302,0,0.1249367539047116,0,0.0464788732394366,0,0.0449612403100775,0,0.0514618163624709,0,0.0957746478873239,0,0.1116279069767441,0,0.1022117218361885,0,0.0295774647887323,0,0.0325581395348837,0,0.0381523027551927,0,0.8948529411764706,0,0.8518055555555555,0,0.8632924067172532,0,0.758095238095238,0,0.737,0,0.8072207792207791,0,0.0627764061441718,0,0.0528424813743798,0,0.0614799124440731,0,0.3047884417627645,0,0.2992428948528569,0,0.3395194481115916,0,0.0,0,0.0,0,0.0001717622877594,0,0.0028129413766146,0,0.0061823999083175,0,0.0043022349555802,0,0.0359651486935151,0,0.0,0,0.0135879437359885,0,0.0236615074981582,0,0.0305367238600816,0,0.0233361852311678,0,0.0070175726586465,0,0.0138570346614262,0,0.0234946770595727,0,0.0,0,0.0,0,0.0,0,0.3998153755660453,0,0.3744996322104522,0,0.4273726127304042,0,-0.0188339338355715,-0.0267496451577683
2025-09-15,不發,控制組,14天在其他尖峰預估車資,中區,0.1375739644970414,0.1893491124260355,6.517671272912275,0.5510204081632653,0.0,0.0,0,0,0.1157024793388429,0,0.1253521126760563,0,0.1304580293058172,0,0.1388429752066115,0,0.1577464788732394,0,0.1616247779863612,0,0.0942148760330578,0,0.1112676056338028,0,0.1160162461088523,0,0.0446280991735537,0,0.0464788732394366,0,0.0456085318775088,0,0.08099173553719,0,0.0957746478873239,0,0.0949682467857781,0,0.0347107438016528,0,0.0295774647887323,0,0.0354897825200389,0,0.926530612244898,0,0.8948529411764706,0,0.8842219347784777,0,0.8309523809523809,0,0.758095238095238,0,0.8081785714285713,0,0.1458518770125632,0,0.0627764061441718,0,0.0840736390822148,0,0.208155760348718,0,0.3047884417627645,0,0.2816899969227674,0,0.0,0,0.0,0,0.0,0,0.0033003330286567,0,0.0028129413766146,0,0.0030739185783972,0,0.0,0,0.0359651486935151,0,0.0089912871733787,0,0.0131364779053699,0,0.0236615074981582,0,0.0211816129938697,0,0.0049464239353255,0,0.0070175726586465,0,0.0162845336490583,0,0.0,0,0.0,0,0.0,0,0.3435310894608376,0,0.3998153755660453,0,0.3816618304668774,0,-0.0096496333372134,-0.0189035036666278
2025-09-22,不發,控制組,14天在其他尖峰預估車資,中區,0.1225895316804407,0.1597796143250688,6.588926477533519,0.7551020408163265,0.1428571428571428,0.0,2,0,0.1375739644970414,0,0.1157024793388429,0,0.1307036507558921,0,0.1893491124260355,0,0.1388429752066115,0,0.1676086726342235,0,0.1464497041420118,0,0.0942148760330578,0,0.1228667673824506,0,0.0428994082840236,0,0.0446280991735537,0,0.0447419052517729,0,0.0887573964497041,0,0.08099173553719,0,0.0942879217127405,0,0.0488165680473372,0,0.0347107438016528,0,0.0364157290431514,0,0.7885000000000001,0,0.926530612244898,0,0.865422277244231,0,0.7715151515151515,0,0.8309523809523809,0,0.7743906926406925,0,0.1262937253242921,0,0.1458518770125632,0,0.0969411224638517,0,0.1646616027472509,0,0.208155760348718,0,0.2442121749278977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0033003330286567,0,0.0030739185783972,0,0.0,0,0.0,0,0.0089912871733787,0,0.0117648415795863,0,0.0131364779053699,0,0.019774887710799,0,0.0219467477247058,0,0.0049464239353255,0,0.011941944745026,0,0.0,0,0.0,0,0.0,0,0.2983498212169942,0,0.3435310894608376,0,0.3540489796135823,0,0.0218714851581985,0.0505061372194239
2025-09-29,不發,控制組,14天在其他尖峰預估車資,中區,0.1656976744186046,0.2005813953488372,6.535241271013659,0.0,0.0,0.0,7,1,0.1225895316804407,0,0.1375739644970414,0,0.1253045220480953,0,0.1597796143250688,0,0.1893491124260355,0,0.1614295452077388,0,0.128099173553719,0,0.1464497041420118,0,0.1200078398406478,0,0.0316804407713498,0,0.0428994082840236,0,0.0414217053670909,0,0.0853994490358126,0,0.0887573964497041,0,0.0877308072275076,0,0.0371900826446281,0,0.0488165680473372,0,0.0375737148205875,0,0.7975806451612903,0,0.7885000000000001,0,0.8518660496456647,0,0.8722222222222222,0,0.7715151515151515,0,0.808196248196248,0,0.0704610310459521,0,0.1262937253242921,0,0.1013457598817448,0,0.0730251350148898,0,0.1646616027472509,0,0.187657734968406,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0015283186013178,0,0.0,0,0.0,0,0.0089912871733787,0,0.0150378773645405,0,0.0117648415795863,0,0.0159001760869137,0,0.0431333708175755,0,0.0219467477247058,0,0.0192610287840633,0,0.0,0,0.0,0,0.0,0,0.1889569775473869,0,0.2983498212169942,0,0.307663315947816,0,-0.0149844328166006,-0.0295694981009667
2025-10-06,不發,控制組,14天在其他尖峰預估車資,中區,0.1136044880785413,0.1598877980364656,6.570882962339584,0.2244897959183673,0.0,0.0,1,1,0.1656976744186046,0,0.1225895316804407,0,0.1353909124837324,0,0.2005813953488372,0,0.1597796143250688,0,0.1721382743266382,0,0.1569767441860465,0,0.128099173553719,0,0.1314351244787087,0,0.0436046511627907,0,0.0316804407713498,0,0.0407031498479295,0,0.1090116279069767,0,0.0853994490358126,0,0.0910400522324208,0,0.0566860465116279,0,0.0371900826446281,0,0.0443508602513114,0,0.9373333333333332,0,0.7975806451612903,0,0.8624861476848804,0,0.8307692307692307,0,0.8722222222222222,0,0.8263647463647461,0,0.1151957120914325,0,0.0704610310459521,0,0.1144505863685599,0,0.0426807311148805,0,0.0730251350148898,0,0.122130807306435,0,0.0565122102633423,0,0.0,0,0.0141280525658354,0,0.0115608224010759,0,0.0,0,0.0037152888574331,0,0.2137976888959721,0,0.0,0,0.053449422223993,0,0.0029027596579614,0,0.0150378773645405,0,0.0107104891268645,0,0.0565122102633423,0,0.0431333708175755,0,0.0316346881852373,0,0.0,0,0.0,0,0.0,0,0.4284546263328631,0,0.1889569775473869,0,0.3148231286395204,0,0.0431081427381639,0.0408017810237684
