experiment_date,treatment,source,ops_type_merged,city_group,user_cnt,nonrepeat_cnt,trip_cnt,weekday_nonrepeat_cnt,weekend_nonrepeat_cnt,weekday_trip_cnt,weekend_trip_cnt,nonrepeat_cnt_per_user,trip_cnt_per_user,weekday_nonrepeat_cnt_per_user,weekend_nonrepeat_cnt_per_user,weekday_trip_cnt_per_user,weekend_trip_cnt_per_user,weekday_match_rate,weekend_match_rate,coupon_BD_total,coupon_CDP_total,coupon_folk_total,coupon_growth_other_total,coupon_MGM_total,coupon_MKT_total,coupon_register_total,coupon_daily_total,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day,nonrepeat_cnt_per_user_lag1,nonrepeat_cnt_per_user_lag2,nonrepeat_cnt_per_user_roll4,trip_cnt_per_user_lag1,trip_cnt_per_user_lag2,trip_cnt_per_user_roll4,weekday_nonrepeat_cnt_per_user_lag1,weekday_nonrepeat_cnt_per_user_lag2,weekday_nonrepeat_cnt_per_user_roll4,weekend_nonrepeat_cnt_per_user_lag1,weekend_nonrepeat_cnt_per_user_lag2,weekend_nonrepeat_cnt_per_user_roll4,weekday_trip_cnt_per_user_lag1,weekday_trip_cnt_per_user_lag2,weekday_trip_cnt_per_user_roll4,weekend_trip_cnt_per_user_lag1,weekend_trip_cnt_per_user_lag2,weekend_trip_cnt_per_user_roll4,weekday_match_rate_lag1,weekday_match_rate_lag2,weekday_match_rate_roll4,weekend_match_rate_lag1,weekend_match_rate_lag2,weekend_match_rate_roll4,delta_trip_per_user,delta_nonrepeat_per_user,ratio_trip_per_user,ratio_nonrepeat_per_user,face_value,face_value_num,coupon_BD_per_user_lag1,coupon_BD_per_user_lag2,coupon_BD_per_user_roll4,coupon_CDP_per_user_lag1,coupon_CDP_per_user_lag2,coupon_CDP_per_user_roll4,coupon_folk_per_user_lag1,coupon_folk_per_user_lag2,coupon_folk_per_user_roll4,coupon_growth_other_per_user_lag1,coupon_growth_other_per_user_lag2,coupon_growth_other_per_user_roll4,coupon_MGM_per_user_lag1,coupon_MGM_per_user_lag2,coupon_MGM_per_user_roll4,coupon_MKT_per_user_lag1,coupon_MKT_per_user_lag2,coupon_MKT_per_user_roll4,coupon_register_per_user_lag1,coupon_register_per_user_lag2,coupon_register_per_user_roll4,coupon_daily_per_user_lag1,coupon_daily_per_user_lag2,coupon_daily_per_user_roll4,coupon_BD_total_log1p,coupon_CDP_total_log1p,coupon_folk_total_log1p,coupon_growth_other_total_log1p,coupon_MGM_total_log1p,coupon_MKT_total_log1p,coupon_register_total_log1p,coupon_daily_total_log1p,coupon_BD_per_user_log1p_lag1,coupon_BD_per_user_log1p_lag2,coupon_BD_per_user_log1p_roll4,coupon_CDP_per_user_log1p_lag1,coupon_CDP_per_user_log1p_lag2,coupon_CDP_per_user_log1p_roll4,coupon_folk_per_user_log1p_lag1,coupon_folk_per_user_log1p_lag2,coupon_folk_per_user_log1p_roll4,coupon_growth_other_per_user_log1p_lag1,coupon_growth_other_per_user_log1p_lag2,coupon_growth_other_per_user_log1p_roll4,coupon_MGM_per_user_log1p_lag1,coupon_MGM_per_user_log1p_lag2,coupon_MGM_per_user_log1p_roll4,coupon_MKT_per_user_log1p_lag1,coupon_MKT_per_user_log1p_lag2,coupon_MKT_per_user_log1p_roll4,coupon_register_per_user_log1p_lag1,coupon_register_per_user_log1p_lag2,coupon_register_per_user_log1p_roll4,coupon_daily_per_user_log1p_lag1,coupon_daily_per_user_log1p_lag2,coupon_daily_per_user_log1p_roll4,has_national_holiday
2025-11-03,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,193,53,42,41,12,38,4,0.2746113989637305,0.2176165803108808,0.2124352331606217,0.0621761658031088,0.1968911917098445,0.0207253886010362,0.8536842105263157,0.7525000000000001,82,124,386,6,0,25,6,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,4.418840607796598,4.8283137373023015,5.958424693029782,1.9459101490553132,0.0,3.258096538021482,1.9459101490553132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-11-10,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,71,15,11,12,3,6,5,0.2112676056338028,0.1549295774647887,0.1690140845070422,0.0422535211267605,0.0845070422535211,0.0704225352112676,0.9166666666666666,0.8299999999999998,24,29,142,0,0,0,6,0,0.2448979591836734,0.2285714285714286,0.0,0,0.2746113989637305,,,0.2176165803108808,,,0.2124352331606217,,,0.0621761658031088,,,0.1968911917098445,,,0.0207253886010362,,,0.8536842105263157,,,0.7525000000000001,,,,,,,15,2,1.1549295774647887,,,1.7464788732394365,,,5.436619718309859,,,0.08450704225352113,,,0.0,,,0.352112676056338,,,0.08450704225352113,,,0.0,,,3.2188758248682006,3.4011973816621555,4.962844630259907,0.0,0.0,0.0,1.9459101490553132,0.0,0.76775804435112,,,1.0103196815224313,,,1.8620035138528892,,,0.08112554481236843,,,0.0,,,0.3016683144265208,,,0.08112554481236843,,,0.0,,,0
2025-11-17,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,189,46,28,36,10,20,8,0.2433862433862433,0.1481481481481481,0.1904761904761904,0.0529100529100529,0.1058201058201058,0.0423280423280423,0.8215,0.65,82,127,378,4,0,18,8,0,0.0,0.0,0.0,0,0.2112676056338028,0.2746113989637305,,0.1549295774647887,0.2176165803108808,,0.1690140845070422,0.2124352331606217,,0.0422535211267605,0.0621761658031088,,0.0845070422535211,0.1968911917098445,,0.0704225352112676,0.0207253886010362,,0.9166666666666666,0.8536842105263157,,0.8299999999999998,0.7525000000000001,,-0.0626870028460921,-0.06334379332992768,0.7119382964453386,0.7693329790061123,15,2,0.12698412698412698,0.43386243386243384,,0.15343915343915343,0.656084656084656,,0.7513227513227513,2.0423280423280423,,0.0,0.031746031746031744,,0.0,0.0,,0.0,0.13227513227513227,,0.031746031746031744,0.031746031746031744,,0.0,0.0,,4.418840607796598,4.852030263919617,5.937536205082426,1.6094379124341003,0.0,2.9444389791664403,2.1972245773362196,0.0,0.11954515064978273,0.3603718058200585,,0.14274804772944663,0.5044561754805108,,0.5603713603174205,1.112623025737708,,0.0,0.03125254350410442,,0.0,0.0,,0.0,0.1242289999622091,,0.03125254350410442,0.03125254350410442,,0.0,0.0,,0
2025-11-24,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,184,38,29,31,7,22,7,0.2065217391304347,0.1576086956521739,0.1684782608695652,0.0380434782608695,0.1195652173913043,0.0380434782608695,0.8359090909090909,0.7285714285714285,69,68,368,0,0,15,3,0,0.0,0.0,0.0,5,0.2433862433862433,0.2112676056338028,,0.1481481481481481,0.1549295774647887,,0.1904761904761904,0.1690140845070422,,0.0529100529100529,0.0422535211267605,,0.1058201058201058,0.0845070422535211,,0.0423280423280423,0.0704225352112676,,0.8215,0.9166666666666666,,0.65,0.8299999999999998,,-0.00678142931664058,0.032118637752440476,0.9562289562289562,1.152028218694885,15,2,0.44565217391304346,0.13043478260869565,,0.6902173913043478,0.15760869565217392,,2.0543478260869565,0.7717391304347826,,0.021739130434782608,0.0,,0.0,0.0,,0.09782608695652174,0.0,,0.043478260869565216,0.03260869565217391,,0.0,0.0,,4.248495242049359,4.23410650459726,5.910796644040527,0.0,0.0,2.772588722239781,1.3862943611198906,0.0,0.36856055117271347,0.12260232209233235,,0.5248571545702485,0.1463564081004395,,1.1165660922847054,0.571961623757722,,0.021506205220963585,0.0,,0.0,0.0,,0.09333193979221914,0.0,,0.04255961441879593,0.032088314551500526,,0.0,0.0,,0
2025-12-01,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,185,33,24,19,14,14,10,0.1783783783783784,0.1297297297297297,0.1027027027027027,0.0756756756756756,0.0756756756756756,0.054054054054054,0.9042857142857142,0.768,76,101,370,0,3,20,4,0,0.0,0.0,0.0,2,0.2065217391304347,0.2433862433862433,0.23394674677855282,0.1576086956521739,0.1481481481481481,0.16957575039399786,0.1684782608695652,0.1904761904761904,0.18510094225335488,0.0380434782608695,0.0529100529100529,0.048845804525197926,0.1195652173913043,0.1058201058201058,0.12669588929369394,0.0380434782608695,0.0423280423280423,0.042879861100303895,0.8359090909090909,0.8215,0.8569399920255183,0.7285714285714285,0.65,0.7402678571428571,0.00946054750402578,-0.03686450425580859,1.063858695652174,0.8485349716446124,15,2,0.372972972972973,0.44324324324324327,0.3472972972972973,0.3675675675675676,0.6864864864864865,0.4702702702702703,1.9891891891891893,2.0432432432432432,1.7216216216216216,0.0,0.021621621621621623,0.013513513513513514,0.0,0.0,0.0,0.08108108108108109,0.0972972972972973,0.07837837837837838,0.016216216216216217,0.043243243243243246,0.031081081081081083,0.0,0.0,0.0,4.343805421853684,4.624972813284271,5.916202062607435,0.0,1.3862943611198906,3.044522437723423,1.6094379124341003,0.0,0.3169784419402118,0.36689283332192474,0.2981005837636229,0.31303366364919544,0.5226473627311575,0.3854462412176725,1.09500217644401,1.1129238030613655,1.0012278870802922,0.0,0.02139118998131756,0.013423020332140687,0.0,0.0,0.0,0.07796154146971186,0.09285015396346252,0.07545841125159333,0.016086137751624388,0.042334363826560736,0.03060784508624157,0.0,0.0,0.0,0
2025-12-08,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,191,45,38,33,12,27,11,0.2356020942408377,0.1989528795811518,0.1727748691099476,0.06282722513089,0.1413612565445026,0.0575916230366492,0.8170370370370371,1.0,154,66,382,0,0,9,4,0,0.0,0.0,0.0,0,0.1783783783783784,0.2065217391304347,0.20988849163221482,0.1297297297297297,0.1576086956521739,0.1476040377487101,0.1027027027027027,0.1684782608695652,0.1576678096388751,0.0756756756756756,0.0380434782608695,0.052220681993339624,0.0756756756756756,0.1195652173913043,0.09639201028515171,0.054054054054054,0.0380434782608695,0.05121202746355835,0.9042857142857142,0.8359090909090909,0.8695903679653679,0.768,0.7285714285714285,0.7441428571428571,-0.027878965922444182,-0.028143360752056312,0.8231127679403542,0.8637268847795168,15,2,0.39790575916230364,0.3612565445026178,0.3285340314136126,0.5287958115183246,0.35602094240837695,0.42539267015706805,1.9371727748691099,1.9267015706806283,1.6465968586387434,0.0,0.0,0.005235602094240838,0.015706806282722512,0.0,0.003926701570680628,0.10471204188481675,0.07853403141361257,0.0693717277486911,0.020942408376963352,0.015706806282722512,0.0274869109947644,0.0,0.0,0.0,5.043425116919247,4.204692619390966,5.948034989180646,0.0,0.0,2.302585092994046,1.6094379124341003,0.0,0.33497523035361965,0.30840820296889787,0.28407610230936725,0.42448037422165186,0.30455463365290786,0.35444733376644,1.0774474774760665,1.0738760451084692,0.9732746104138962,0.0,0.0,0.005221943981151675,0.015584731016698258,0.0,0.003919012200735695,0.09958470542943662,0.0756027407429512,0.0670713056934824,0.02072613051711693,0.015584731016698258,0.027115928615887942,0.0,0.0,0.0,0
2025-12-15,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,190,39,27,25,14,18,9,0.2052631578947368,0.1421052631578947,0.131578947368421,0.0736842105263157,0.0947368421052631,0.0473684210526315,0.7955555555555556,0.68,57,45,380,0,0,21,4,0,0.0,0.0,0.0,0,0.2356020942408377,0.1783783783783784,0.21597211378397352,0.1989528795811518,0.1297297297297297,0.15860986327780088,0.1727748691099476,0.1027027027027027,0.1586080057896015,0.06282722513089,0.0756756756756756,0.057364107994372,0.1413612565445026,0.0756756756756756,0.11060556385789708,0.0575916230366492,0.054054054054054,0.04800429941990375,0.8170370370370371,0.9042857142857142,0.8446829605579605,1.0,0.768,0.7866428571428571,0.06922314985142208,0.05722371586245931,1.5335951134380452,1.3207996192289386,15,2,0.8105263157894737,0.4,0.5013157894736842,0.3473684210526316,0.531578947368421,0.4763157894736842,2.0105263157894737,1.9473684210526316,1.9710526315789474,0.0,0.0,0.005263157894736842,0.0,0.015789473684210527,0.003947368421052632,0.04736842105263158,0.10526315789473684,0.08157894736842106,0.021052631578947368,0.021052631578947368,0.025,0.0,0.0,0.0,4.060443010546419,3.828641396489095,5.942799375126701,0.0,0.0,3.091042453358316,1.6094379124341003,0.0,0.5936175852129122,0.33647223662121295,0.4063419165816988,0.29815337231907635,0.4262991950110064,0.38954965280226483,1.1021149192193118,1.0809127115687087,1.0889163114292306,0.0,0.0,0.0052493558861437285,0.0,0.015666116744399407,0.003939598004080243,0.04628075256400625,0.10008345855698253,0.07842196177580316,0.020834086902841987,0.020834086902841987,0.0246926125903715,0.0,0.0,0.0,0
2025-12-22,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,300,72,50,43,29,32,18,0.24,0.1666666666666666,0.1433333333333333,0.0966666666666666,0.1066666666666666,0.06,0.849375,0.6461111111111111,54,29,600,0,17,23,28,0,0.0,0.0,0.0,5,0.2052631578947368,0.2356020942408377,0.2064413424110969,0.1421052631578947,0.1989528795811518,0.15709914203023753,0.131578947368421,0.1727748691099476,0.1438836950126591,0.0736842105263157,0.06282722513089,0.0625576473984377,0.0947368421052631,0.1413612565445026,0.1078347479291864,0.0473684210526315,0.0575916230366492,0.049264394101051046,0.7955555555555556,0.8170370370370371,0.8381968494468495,0.68,1.0,0.7941428571428572,-0.056847616423257086,-0.03033893634610091,0.7142659279778393,0.8712280701754384,15,2,0.19,0.5133333333333333,0.2966666666666667,0.15,0.22,0.23333333333333334,1.2666666666666666,1.2733333333333334,1.25,0.0,0.0,0.0,0.0,0.0,0.0025,0.07,0.03,0.05416666666666667,0.013333333333333334,0.013333333333333334,0.0125,0.0,0.0,0.0,4.007333185232471,3.4011973816621555,6.398594934535208,0.0,2.8903717578961645,3.1780538303479458,3.367295829986474,0.0,0.173953307123438,0.4143147233851469,0.25979686896224524,0.13976194237515868,0.1988508587451652,0.20972053098206908,0.8183103235139513,0.8212471831872611,0.8109302162163288,0.0,0.0,0.0,0.0,0.0,0.002496880198587199,0.06765864847381481,0.0295588022415444,0.052750565385528934,0.01324522675002064,0.01324522675002064,0.012422519998557154,0.0,0.0,0.0,1
2025-12-29,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,292,82,61,59,23,42,19,0.2808219178082192,0.2089041095890411,0.2020547945205479,0.0787671232876712,0.1438356164383561,0.0650684931506849,0.7257142857142856,0.8652631578947367,77,22,592,0,22,29,22,0,0.0,0.0,0.0,4,0.24,0.2052631578947368,0.21481090762848823,0.1666666666666666,0.1421052631578947,0.1593636347838607,0.1433333333333333,0.131578947368421,0.13759746312860113,0.0966666666666666,0.0736842105263157,0.07721344449988697,0.1066666666666666,0.0947368421052631,0.10461011024802698,0.06,0.0473684210526315,0.05475352453583367,0.849375,0.7955555555555556,0.8415633267195768,0.6461111111111111,0.68,0.7735277777777777,0.024561403508771895,0.034736842105263205,1.1728395061728394,1.1692307692307695,15,2,0.18493150684931506,0.1952054794520548,0.2919520547945205,0.09931506849315068,0.1541095890410959,0.20633561643835616,2.0547945205479454,1.3013698630136987,1.4828767123287672,0.0,0.0,0.0,0.05821917808219178,0.0,0.017123287671232876,0.07876712328767123,0.07191780821917808,0.0625,0.0958904109589041,0.0136986301369863,0.03424657534246575,0.0,0.0,0.0,4.356708826689592,3.1354942159291497,6.385194398997726,0.0,3.1354942159291497,3.4011973816621555,3.1354942159291497,0.0,0.1696849727894425,0.17831811993414542,0.2561542953796765,0.0946873208617341,0.14332912808408,0.18758734851050785,1.1167123303117277,0.8335045382548678,0.9094178525863931,0.0,0.0,0.0,0.05658747462946371,0.0,0.016978336534417868,0.0758188365573513,0.06944938827187147,0.06062462181643484,0.09156719352549048,0.013605652055778624,0.03367321510658789,0.0,0.0,0.0,1
2026-01-05,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,190,41,35,32,9,23,12,0.2157894736842105,0.1842105263157894,0.1684210526315789,0.0473684210526315,0.1210526315789473,0.0631578947368421,0.9782608695652174,0.8075000000000001,68,28,380,0,4,15,16,0,0.0,0.0,0.0,0,0.2808219178082192,0.24,0.24042179248594842,0.2089041095890411,0.1666666666666666,0.17915722974868853,0.2020547945205479,0.1433333333333333,0.16243548608306246,0.0787671232876712,0.0966666666666666,0.07798630640288587,0.1438356164383561,0.1066666666666666,0.1216500954386971,0.0650684931506849,0.06,0.057507134309991395,0.7257142857142856,0.849375,0.7969204695767196,0.8652631578947367,0.6461111111111111,0.797843567251462,0.042237442922374496,0.0408219178082192,1.2534246575342471,1.1700913242009134,15,2,0.4052631578947368,0.28421052631578947,0.45,0.11578947368421053,0.15263157894736842,0.2131578947368421,3.1157894736842104,3.1578947368421053,2.5710526315789473,0.0,0.0,0.0,0.11578947368421053,0.08947368421052632,0.05131578947368421,0.15263157894736842,0.12105263157894737,0.10789473684210527,0.11578947368421053,0.14736842105263157,0.07631578947368421,0.0,0.0,0.0,4.23410650459726,3.367295829986474,5.942799375126701,0.0,1.6094379124341003,2.772588722239781,2.833213344056216,0.0,0.34022458623976337,0.2501441531327157,0.37156355643248307,0.1095622025115263,0.14204765765601468,0.19322679027621706,1.4148306683848249,1.425008873300581,1.2728604071144376,0.0,0.0,0.0,0.1095622025115263,0.08569472110488292,0.0500425124858979,0.14204765765601468,0.11426809354893896,0.10246158096194996,0.1095622025115263,0.13747099062860285,0.07354390332237029,0.0,0.0,0.0,0
