city_group,target,best_baseline_model,best_baseline_rmse,lgbm_model,lgbm_rmse,improve_ratio,improve_pct
中區,nonrepeat_cnt_per_user,baseline_roll4,0.043241829748402766,lgbm_global,0.03536496845431061,0.18215837164899593,18.215837164899593
中區,trip_cnt_per_user,baseline_roll4,0.025663210238536995,lgbm_global,0.02524934148473158,0.01612692839120851,1.6126928391208508
北區,nonrepeat_cnt_per_user,baseline_roll4,0.06726236576390805,lgbm_global,0.03556804785374395,0.4712043287536399,47.12043287536399
北區,trip_cnt_per_user,baseline_roll4,0.030977614438881203,lgbm_global,0.024553632496727748,0.20737497249273223,20.737497249273222
南區,nonrepeat_cnt_per_user,baseline_roll4,0.04291565838223203,lgbm_global,0.03535049621759092,0.17627976477166774,17.627976477166772
南區,trip_cnt_per_user,baseline_roll4,0.023009830107406367,lgbm_global,0.026032317171092632,-0.13135633985899758,-13.135633985899759
