treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
15x2元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.014069182307426459,0.014069182307426459,1
15元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.014148715545436598,0.014148715545436598,1
40x2元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.014380517685629347,0.014380517685629347,1
15x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.014511405892138951,0.014511405892138951,1
20x2元1張,隨機組,90天在尖峰預估車資,北區,trip_cnt_per_user,0.014542443612521064,0.014542443612521064,1
30元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.01466539435516731,0.01466539435516731,1
15x2元1張,隨機組,90天在尖峰預估車資,北區,trip_cnt_per_user,0.014818117192065938,0.014818117192065938,1
20x2元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.015120635226245974,0.015120635226245974,1
40x2元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.015422880749856677,0.015422880749856677,1
40元1張,隨機組,喚回-其他,北區,trip_cnt_per_user,0.015706020384590118,0.015706020384590118,1
40x2元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.015758204072302537,0.015758204072302537,1
40x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.01576668050241073,0.01576668050241073,1
15元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.015955883791339026,0.015955883791339026,1
15元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.01608303052978824,0.01608303052978824,1
30x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.016086567337555084,0.016086567337555084,1
30元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.016260832030426924,0.016260832030426924,1
40x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.016280064563831423,0.016280064563831423,1
20元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.016392828875433543,0.016392828875433543,1
30x2元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.01641804186417735,0.01641804186417735,1
40元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.016503346421928328,0.016503346421928328,1
30元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.01689827656730787,0.01689827656730787,1
30x2元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.017157122161336275,0.017157122161336275,1
20元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.01723597010506636,0.01723597010506636,1
20x2元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.017313456021882737,0.017313456021882737,1
15x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.01740781750486327,0.01740781750486327,1
30元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.01764975019775092,0.01764975019775092,1
40元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.017863892958207735,0.017863892958207735,1
