treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
40元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.00938296495295124,0.00938296495295124,1
20x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.00987871916191646,0.00987871916191646,1
40x2元1張,隨機組,90天在尖峰預估車資,北區,trip_cnt_per_user,0.01003060207699382,0.01003060207699382,1
15x2元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.010408638448492366,0.010408638448492366,1
15x2元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.01045009843041618,0.01045009843041618,1
20x2元1張,隨機組,90天在尖峰預估車資,北區,trip_cnt_per_user,0.010462021960121373,0.010462021960121373,1
15元1張,隨機組,喚回-其他,北區,trip_cnt_per_user,0.010471541607214127,0.010471541607214127,1
40x2元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.010513216670851505,0.010513216670851505,1
15元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.010805921073927173,0.010805921073927173,1
20x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.011181174599234261,0.011181174599234261,1
20元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.011439003726247433,0.011439003726247433,1
30x2元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.011492727019259866,0.011492727019259866,1
30x2元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.011496786653168029,0.011496786653168029,1
40x2元1張,隨機組,喚回-其他,北區,trip_cnt_per_user,0.011962779207776386,0.011962779207776386,1
20元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.012149833413973417,0.012149833413973417,1
30x2元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.012364091595660098,0.012364091595660098,1
30元1張,隨機組,90天在尖峰預估車資,北區,trip_cnt_per_user,0.012547437868302015,0.012547437868302015,1
20元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.012722733774273506,0.012722733774273506,1
30x2元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.012942724754396152,0.012942724754396152,1
30x2元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.013027747683269447,0.013027747683269447,1
40元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.013854222776959996,0.013854222776959996,1
40元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.013870917894987445,0.013870917894987445,1
20x2元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.013879025290520375,0.013879025290520375,1
20x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.014327664777762067,0.014327664777762067,1
15x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.014794935552714668,0.014794935552714668,1
40x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.015299366529731448,0.015299366529731448,1
30x2元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.01534391598306109,0.01534391598306109,1
40元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.01630250310697895,0.01630250310697895,1
40元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.01645165372433398,0.01645165372433398,1
15元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.016618235833028898,0.016618235833028898,1
30元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.016679913398553015,0.016679913398553015,1
20x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.01676073228088068,0.01676073228088068,1
15元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.01737794651300026,0.01737794651300026,1
40元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.017406565115388656,0.017406565115388656,1
40元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.01890498394649922,0.01890498394649922,1
20元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.01908241983963938,0.01908241983963938,1
40元1張,隨機組,喚回-其他,北區,trip_cnt_per_user,0.019161355897963278,0.019161355897963278,1
20x2元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.019191817000937958,0.019191817000937958,1
15x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.019511731911897895,0.019511731911897895,1
15x2元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.01996962614400899,0.01996962614400899,1
20x2元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.020047578253388654,0.020047578253388654,1
40元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.020155971426089853,0.020155971426089853,1
15x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.02016532895996881,0.02016532895996881,1
40x2元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.0204519896019468,0.0204519896019468,1
20元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.02049168063559406,0.02049168063559406,1
30元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.020522888246149153,0.020522888246149153,1
40x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.02067453449285065,0.02067453449285065,1
20元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.020915926436913007,0.020915926436913007,1
15x2元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.021066346676484465,0.021066346676484465,1
20x2元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.02331451626516031,0.02331451626516031,1
20元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.023684643582758236,0.023684643582758236,1
20x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.024344412844636204,0.024344412844636204,1
30x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.02500745309683309,0.02500745309683309,1
30元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.025132616114439787,0.025132616114439787,1
15元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.025157519517824162,0.025157519517824162,1
15x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.02596494109602021,0.02596494109602021,1
20元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.026161071042384576,0.026161071042384576,1
20x2元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.02682560632931498,0.02682560632931498,1
20x2元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.027014101650764746,0.027014101650764746,1
40x2元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.027250952372995768,0.027250952372995768,1
20元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.02727174466637511,0.02727174466637511,1
40元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.02736233587830339,0.02736233587830339,1
30元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.028107651719325256,0.028107651719325256,1
15x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.028256589351920887,0.028256589351920887,1
30x2元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.02900174327455668,0.02900174327455668,1
30x2元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.02901427566978,0.02901427566978,1
20元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.02914028078811123,0.02914028078811123,1
20x2元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.029745670558137205,0.029745670558137205,1
20x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.029783538899763734,0.029783538899763734,1
30x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.029919879182966846,0.029919879182966846,1
30x2元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.030736589484730348,0.030736589484730348,1
40元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.03238825499007325,0.03238825499007325,1
20x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.032586352351728465,0.032586352351728465,1
30x2元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.03330359101456927,0.03330359101456927,1
15元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.03337170377668355,0.03337170377668355,1
40x2元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.03347966206471522,0.03347966206471522,1
20元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.034226697107669,0.034226697107669,1
30元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.034258912056141955,0.034258912056141955,1
40元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.03515919181633043,0.03515919181633043,1
40元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.03528726229057916,0.03528726229057916,1
30元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.03603727088868339,0.03603727088868339,1
15元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.03637458554684353,0.03637458554684353,1
40元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.03878496237609899,0.03878496237609899,1
20元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.03901865329974966,0.03901865329974966,1
20元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.03902162466635037,0.03902162466635037,1
40x2元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.03954639779873104,0.03954639779873104,1
30元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.042106581075320074,0.042106581075320074,1
20元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.0421204272074491,0.0421204272074491,1
30元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.042264273325639506,0.042264273325639506,1
40x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.04237488300737294,0.04237488300737294,1
20元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.04332458239418363,0.04332458239418363,1
30x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.043723131902082435,0.043723131902082435,1
30元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.04574216104481021,0.04574216104481021,1
15x2元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.046543324031170286,0.046543324031170286,1
20x2元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.04697329863149205,0.04697329863149205,1
40x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.04764124202604797,0.04764124202604797,1
15x2元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.048466089209246596,0.048466089209246596,1
30元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.04984035899833421,0.04984035899833421,1
30x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.04986976061355708,0.04986976061355708,1
40x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.05014972985088932,0.05014972985088932,1
40元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.05017014266273438,0.05017014266273438,1
15元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.05031416169806176,0.05031416169806176,1
40x2元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.050364199954009876,0.050364199954009876,1
15x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.0504282332712073,0.0504282332712073,1
40元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.05241674575417499,0.05241674575417499,1
15元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.05351998541556438,0.05351998541556438,1
40x2元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.05495931466924617,0.05495931466924617,1
20元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.05538331702020012,0.05538331702020012,1
20元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.05790935969901348,0.05790935969901348,1
30x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.06040285332231515,0.06040285332231515,1
30元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.06253186934635721,0.06253186934635721,1
20元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.06353897753215157,0.06353897753215157,1
15x2元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.06418856971369724,0.06418856971369724,1
40元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.06523274280442777,0.06523274280442777,1
40x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.06730273972896134,0.06730273972896134,1
20x2元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.06765244070766631,0.06765244070766631,1
30元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.06792114383245423,0.06792114383245423,1
20x2元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.0685637339097932,0.0685637339097932,1
30元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.07367214101284063,0.07367214101284063,1
30x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.07846673246020924,0.07846673246020924,1
15元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.0818810814899629,0.0818810814899629,1
40x2元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.08564038936558895,0.08564038936558895,1
40元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.08721736150339426,0.08721736150339426,1
30元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.08839410242303439,0.08839410242303439,1
30x2元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.09776894743110273,0.09776894743110273,1
15元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.09927300047487825,0.09927300047487825,1
30x2元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.10011565741016809,0.10011565741016809,1
30元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.10307619800585728,0.10307619800585728,1
40x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.10973485437764083,0.10973485437764083,1
15x2元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.11036693618720139,0.11036693618720139,1
40x2元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.11461765621172185,0.11461765621172185,1
30元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.12527462875689985,0.12527462875689985,1
20元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.13036720708523938,0.13036720708523938,1
20元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.15688672458633737,0.15688672458633737,1
20x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.16301128044445043,0.16301128044445043,1
20元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.16679451979461002,0.16679451979461002,1
