treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
15元1張,隨機組,14天在晚尖峰預估車資,南區,nonrepeat_cnt_per_user,0.013411072984403749,0.013411072984403749,1
30元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.013518426489126406,0.013518426489126406,1
40x2元1張,隨機組,養成Regular-高優惠敏感,中區,nonrepeat_cnt_per_user,0.013622929986611493,0.013622929986611493,1
15x2元1張,隨機組,喚回-高優惠敏感,中區,nonrepeat_cnt_per_user,0.013906220113080625,0.013906220113080625,1
30元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.014343927133593913,0.014343927133593913,1
30元1張,隨機組,養成Regular-其他,北區,nonrepeat_cnt_per_user,0.014350372272699391,0.014350372272699391,1
15元1張,隨機組,養成Regular-高優惠敏感,南區,nonrepeat_cnt_per_user,0.01443697523052477,0.01443697523052477,1
40x2元1張,隨機組,喚回-其他,南區,nonrepeat_cnt_per_user,0.015079140560335172,0.015079140560335172,1
20元1張,隨機組,90天在尖峰預估車資,中區,nonrepeat_cnt_per_user,0.01530291859244777,0.01530291859244777,1
20元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.01559378924494792,0.01559378924494792,1
30x2元1張,隨機組,14天在晚尖峰預估車資,南區,nonrepeat_cnt_per_user,0.015858701667280317,0.015858701667280317,1
20元1張,隨機組,喚回-其他,南區,nonrepeat_cnt_per_user,0.016121101446316344,0.016121101446316344,1
15元1張,隨機組,養成Regular-其他,北區,nonrepeat_cnt_per_user,0.016558577230757543,0.016558577230757543,1
40元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.016687032857781378,0.016687032857781378,1
20x2元1張,隨機組,喚回-其他,南區,nonrepeat_cnt_per_user,0.01670901329630161,0.01670901329630161,1
30x2元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.016776104756312762,0.016776104756312762,1
15元1張,隨機組,既有regular鞏固,南區,nonrepeat_cnt_per_user,0.018147163468736655,0.018147163468736655,1
40x2元1張,隨機組,養成Regular-高優惠敏感,北區,nonrepeat_cnt_per_user,0.018793735751494872,0.018793735751494872,1
30元1張,隨機組,養成Regular-高優惠敏感,南區,nonrepeat_cnt_per_user,0.019216728307978756,0.019216728307978756,1
15x2元1張,隨機組,喚回-其他,中區,nonrepeat_cnt_per_user,0.01955779685059017,0.01955779685059017,1
15元1張,隨機組,90天在尖峰預估車資,中區,nonrepeat_cnt_per_user,0.019658046958899007,0.019658046958899007,1
20元1張,隨機組,既有regular鞏固,北區,nonrepeat_cnt_per_user,0.019846678371736814,0.019846678371736814,1
15元1張,隨機組,既有regular鞏固,中區,nonrepeat_cnt_per_user,0.02018662637425539,0.02018662637425539,1
30x2元1張,隨機組,養成Regular-高優惠敏感,南區,nonrepeat_cnt_per_user,0.0204368000557016,0.0204368000557016,1
