day,treatment,source,ops_type_merged,city_group,trip_cnt,nonrepeat_cnt,match_rate,is_weekend_holiday,is_rainy,user_cnt,trip_cnt_per_user,nonrepeat_cnt_per_user,trip_cnt_per_user_lag2w,nonrepeat_cnt_per_user_lag2w,match_rate_lag2w,trip_cnt_per_user_lag3w,nonrepeat_cnt_per_user_lag3w,match_rate_lag3w,face_value,face_value_num
2025-11-07,20x2元1張,隨機組,既有regular鞏固,中區,8.0,8.0,1.0,0,0.0,171.0,0.0467836257309941,0.0467836257309941,,,,,,,20,2
2025-11-08,20x2元1張,隨機組,既有regular鞏固,中區,5.0,7.0,0.7142857142857143,1,0.0,171.0,0.0292397660818713,0.0409356725146198,,,,,,,20,2
2025-11-09,20x2元1張,隨機組,既有regular鞏固,中區,1.0,2.0,0.5,1,0.0,171.0,0.0058479532163742,0.0116959064327485,,,,,,,20,2
2025-11-10,20x2元1張,隨機組,既有regular鞏固,中區,0.0,1.0,0.0,0,0.0,64.0,0.0,0.015625,,,,,,,20,2
2025-11-11,20x2元1張,隨機組,既有regular鞏固,中區,7.0,7.0,1.0,0,0.0,64.0,0.109375,0.109375,,,,,,,20,2
2025-11-12,20x2元1張,隨機組,既有regular鞏固,中區,4.0,4.0,0.8,0,1.0,64.0,0.0625,0.0625,,,,,,,20,2
2025-11-13,20x2元1張,隨機組,既有regular鞏固,中區,9.0,9.0,1.0,0,0.8571428571428571,64.0,0.140625,0.140625,,,,,,,20,2
2025-11-14,20x2元1張,隨機組,既有regular鞏固,中區,6.0,8.0,0.8571428571428571,0,0.0,64.0,0.09375,0.125,,,,,,,20,2
2025-11-15,20x2元1張,隨機組,既有regular鞏固,中區,5.0,7.0,0.7142857142857143,1,0.0,64.0,0.078125,0.109375,,,,,,,20,2
2025-11-16,20x2元1張,隨機組,既有regular鞏固,中區,3.0,4.0,0.75,1,0.0,64.0,0.046875,0.0625,,,,,,,20,2
2025-11-17,20x2元1張,隨機組,既有regular鞏固,中區,10.0,12.0,0.9166666666666666,0,0.0,181.0,0.0552486187845303,0.0662983425414364,0.023391812865497,0.0350877192982456,0.6666666666666666,,,,20,2
2025-11-18,20x2元1張,隨機組,既有regular鞏固,中區,9.0,9.0,1.0,0,0.0,181.0,0.0497237569060773,0.0497237569060773,0.0116959064327485,0.0116959064327485,1.0,,,,20,2
2025-11-19,20x2元1張,隨機組,既有regular鞏固,中區,2.0,5.0,0.4,0,0.0,181.0,0.011049723756906,0.0276243093922651,0.0,0.0116959064327485,0.5,,,,20,2
2025-11-20,20x2元1張,隨機組,既有regular鞏固,中區,1.0,3.0,0.6666666666666666,0,0.0,181.0,0.005524861878453,0.0165745856353591,0.0292397660818713,0.0292397660818713,1.0,,,,20,2
2025-11-21,20x2元1張,隨機組,既有regular鞏固,中區,6.0,7.0,0.8571428571428571,0,0.0,181.0,0.0331491712707182,0.0386740331491712,0.0467836257309941,0.0467836257309941,1.0,,,,20,2
2025-11-22,20x2元1張,隨機組,既有regular鞏固,中區,7.0,9.0,0.9,1,0.0,181.0,0.0386740331491712,0.0497237569060773,0.0292397660818713,0.0409356725146198,0.7142857142857143,,,,20,2
2025-11-23,20x2元1張,隨機組,既有regular鞏固,中區,6.0,7.0,0.8333333333333334,1,0.0,181.0,0.0331491712707182,0.0386740331491712,0.0058479532163742,0.0116959064327485,0.5,,,,20,2
2025-11-24,20x2元1張,隨機組,既有regular鞏固,中區,8.0,8.0,1.0,0,0.0,144.0,0.0555555555555555,0.0555555555555555,0.0,0.015625,0.0,0.023391812865497,0.0350877192982456,0.6666666666666666,20,2
2025-11-25,20x2元1張,隨機組,既有regular鞏固,中區,7.0,8.0,0.875,0,0.0,144.0,0.0486111111111111,0.0555555555555555,0.109375,0.109375,1.0,0.0116959064327485,0.0116959064327485,1.0,20,2
2025-11-26,20x2元1張,隨機組,既有regular鞏固,中區,10.0,10.0,1.0,0,0.0,144.0,0.0694444444444444,0.0694444444444444,0.0625,0.0625,0.8,0.0,0.0116959064327485,0.5,20,2
2025-11-27,20x2元1張,隨機組,既有regular鞏固,中區,7.0,8.0,0.875,0,0.0,144.0,0.0486111111111111,0.0555555555555555,0.140625,0.140625,1.0,0.0292397660818713,0.0292397660818713,1.0,20,2
2025-11-28,20x2元1張,隨機組,既有regular鞏固,中區,5.0,6.0,0.8571428571428571,0,0.0,144.0,0.0347222222222222,0.0416666666666666,0.09375,0.125,0.8571428571428571,0.0467836257309941,0.0467836257309941,1.0,20,2
2025-11-29,20x2元1張,隨機組,既有regular鞏固,中區,1.0,1.0,0.0,1,0.0,144.0,0.0069444444444444,0.0069444444444444,0.078125,0.109375,0.7142857142857143,0.0292397660818713,0.0409356725146198,0.7142857142857143,20,2
2025-11-30,20x2元1張,隨機組,既有regular鞏固,中區,4.0,6.0,0.6666666666666666,1,0.0,144.0,0.0277777777777777,0.0416666666666666,0.046875,0.0625,0.75,0.0058479532163742,0.0116959064327485,0.5,20,2
2025-12-01,20x2元1張,隨機組,既有regular鞏固,中區,2.0,4.0,0.5,0,0.0,159.0,0.0125786163522012,0.0251572327044025,0.0552486187845303,0.0662983425414364,0.9166666666666666,0.0,0.015625,0.0,20,2
2025-12-02,20x2元1張,隨機組,既有regular鞏固,中區,4.0,4.0,1.0,0,0.0,159.0,0.0251572327044025,0.0251572327044025,0.0497237569060773,0.0497237569060773,1.0,0.109375,0.109375,1.0,20,2
2025-12-03,20x2元1張,隨機組,既有regular鞏固,中區,1.0,1.0,1.0,0,0.0,159.0,0.0062893081761006,0.0062893081761006,0.011049723756906,0.0276243093922651,0.4,0.0625,0.0625,0.8,20,2
2025-12-04,20x2元1張,隨機組,既有regular鞏固,中區,5.0,5.0,1.0,0,0.0,159.0,0.0314465408805031,0.0314465408805031,0.005524861878453,0.0165745856353591,0.6666666666666666,0.140625,0.140625,1.0,20,2
2025-12-05,20x2元1張,隨機組,既有regular鞏固,中區,7.0,9.0,0.7777777777777778,0,0.0,159.0,0.0440251572327044,0.0566037735849056,0.0331491712707182,0.0386740331491712,0.8571428571428571,0.09375,0.125,0.8571428571428571,20,2
2025-12-06,20x2元1張,隨機組,既有regular鞏固,中區,4.0,9.0,0.4444444444444444,1,0.0,159.0,0.0251572327044025,0.0566037735849056,0.0386740331491712,0.0497237569060773,0.9,0.078125,0.109375,0.7142857142857143,20,2
2025-12-07,20x2元1張,隨機組,既有regular鞏固,中區,9.0,10.0,0.9,1,0.0,159.0,0.0566037735849056,0.0628930817610062,0.0331491712707182,0.0386740331491712,0.8333333333333334,0.046875,0.0625,0.75,20,2
2025-12-08,20x2元1張,隨機組,既有regular鞏固,中區,3.0,4.0,1.0,0,0.0,154.0,0.0194805194805194,0.0259740259740259,0.0555555555555555,0.0555555555555555,1.0,0.0552486187845303,0.0662983425414364,0.9166666666666666,20,2
2025-12-09,20x2元1張,隨機組,既有regular鞏固,中區,4.0,6.0,0.8333333333333334,0,0.0,154.0,0.0259740259740259,0.0389610389610389,0.0486111111111111,0.0555555555555555,0.875,0.0497237569060773,0.0497237569060773,1.0,20,2
2025-12-10,20x2元1張,隨機組,既有regular鞏固,中區,2.0,2.0,1.0,0,0.0,154.0,0.0129870129870129,0.0129870129870129,0.0694444444444444,0.0694444444444444,1.0,0.011049723756906,0.0276243093922651,0.4,20,2
2025-12-11,20x2元1張,隨機組,既有regular鞏固,中區,1.0,3.0,0.6666666666666666,0,0.0,154.0,0.0064935064935064,0.0194805194805194,0.0486111111111111,0.0555555555555555,0.875,0.005524861878453,0.0165745856353591,0.6666666666666666,20,2
2025-12-12,20x2元1張,隨機組,既有regular鞏固,中區,4.0,6.0,0.6666666666666666,0,0.0,154.0,0.0259740259740259,0.0389610389610389,0.0347222222222222,0.0416666666666666,0.8571428571428571,0.0331491712707182,0.0386740331491712,0.8571428571428571,20,2
2025-12-13,20x2元1張,隨機組,既有regular鞏固,中區,9.0,10.0,0.9,1,0.0,154.0,0.0584415584415584,0.0649350649350649,0.0069444444444444,0.0069444444444444,0.0,0.0386740331491712,0.0497237569060773,0.9,20,2
2025-12-14,20x2元1張,隨機組,既有regular鞏固,中區,5.0,6.0,0.8333333333333334,1,0.0,154.0,0.0324675324675324,0.0389610389610389,0.0277777777777777,0.0416666666666666,0.6666666666666666,0.0331491712707182,0.0386740331491712,0.8333333333333334,20,2
2025-12-15,20x2元1張,隨機組,既有regular鞏固,中區,2.0,2.0,1.0,0,0.0,169.0,0.0118343195266272,0.0118343195266272,0.0125786163522012,0.0251572327044025,0.5,0.0555555555555555,0.0555555555555555,1.0,20,2
2025-12-16,20x2元1張,隨機組,既有regular鞏固,中區,2.0,3.0,0.6666666666666666,0,0.0,169.0,0.0118343195266272,0.0177514792899408,0.0251572327044025,0.0251572327044025,1.0,0.0486111111111111,0.0555555555555555,0.875,20,2
2025-12-17,20x2元1張,隨機組,既有regular鞏固,中區,1.0,2.0,0.5,0,0.0,169.0,0.0059171597633136,0.0118343195266272,0.0062893081761006,0.0062893081761006,1.0,0.0694444444444444,0.0694444444444444,1.0,20,2
2025-12-18,20x2元1張,隨機組,既有regular鞏固,中區,4.0,4.0,1.0,0,0.0,169.0,0.0236686390532544,0.0236686390532544,0.0314465408805031,0.0314465408805031,1.0,0.0486111111111111,0.0555555555555555,0.875,20,2
2025-12-19,20x2元1張,隨機組,既有regular鞏固,中區,8.0,10.0,0.9,0,0.0,169.0,0.0473372781065088,0.059171597633136,0.0440251572327044,0.0566037735849056,0.7777777777777778,0.0347222222222222,0.0416666666666666,0.8571428571428571,20,2
2025-12-20,20x2元1張,隨機組,既有regular鞏固,中區,5.0,7.0,0.7142857142857143,1,0.0,169.0,0.029585798816568,0.0414201183431952,0.0251572327044025,0.0566037735849056,0.4444444444444444,0.0069444444444444,0.0069444444444444,0.0,20,2
2025-12-21,20x2元1張,隨機組,既有regular鞏固,中區,5.0,5.0,1.0,1,0.0,169.0,0.029585798816568,0.029585798816568,0.0566037735849056,0.0628930817610062,0.9,0.0277777777777777,0.0416666666666666,0.6666666666666666,20,2
2025-12-22,20x2元1張,隨機組,既有regular鞏固,中區,7.0,7.0,1.0,0,0.0,188.0,0.0372340425531914,0.0372340425531914,0.0194805194805194,0.0259740259740259,1.0,0.0125786163522012,0.0251572327044025,0.5,20,2
2025-12-23,20x2元1張,隨機組,既有regular鞏固,中區,3.0,4.0,0.75,0,0.0,188.0,0.0159574468085106,0.0212765957446808,0.0259740259740259,0.0389610389610389,0.8333333333333334,0.0251572327044025,0.0251572327044025,1.0,20,2
2025-12-24,20x2元1張,隨機組,既有regular鞏固,中區,11.0,16.0,0.75,0,0.0,188.0,0.0585106382978723,0.0851063829787234,0.0129870129870129,0.0129870129870129,1.0,0.0062893081761006,0.0062893081761006,1.0,20,2
2025-12-25,20x2元1張,隨機組,既有regular鞏固,中區,8.0,9.0,0.8888888888888888,1,0.0,188.0,0.0425531914893617,0.0478723404255319,0.0064935064935064,0.0194805194805194,0.6666666666666666,0.0314465408805031,0.0314465408805031,1.0,20,2
2025-12-26,20x2元1張,隨機組,既有regular鞏固,中區,5.0,10.0,0.6,0,0.0,188.0,0.026595744680851,0.0531914893617021,0.0259740259740259,0.0389610389610389,0.6666666666666666,0.0440251572327044,0.0566037735849056,0.7777777777777778,20,2
2025-12-27,20x2元1張,隨機組,既有regular鞏固,中區,5.0,9.0,0.6666666666666666,1,0.0,188.0,0.026595744680851,0.0478723404255319,0.0584415584415584,0.0649350649350649,0.9,0.0251572327044025,0.0566037735849056,0.4444444444444444,20,2
2025-12-28,20x2元1張,隨機組,既有regular鞏固,中區,9.0,10.0,0.9,1,0.0,188.0,0.0478723404255319,0.0531914893617021,0.0324675324675324,0.0389610389610389,0.8333333333333334,0.0566037735849056,0.0628930817610062,0.9,20,2
2025-12-29,20x2元1張,隨機組,既有regular鞏固,中區,4.0,4.0,1.0,0,0.0,225.0,0.0177777777777777,0.0177777777777777,0.0118343195266272,0.0118343195266272,1.0,0.0194805194805194,0.0259740259740259,1.0,20,2
2025-12-30,20x2元1張,隨機組,既有regular鞏固,中區,9.0,10.0,1.0,0,0.0,225.0,0.04,0.0444444444444444,0.0118343195266272,0.0177514792899408,0.6666666666666666,0.0259740259740259,0.0389610389610389,0.8333333333333334,20,2
2025-12-31,20x2元1張,隨機組,既有regular鞏固,中區,7.0,11.0,0.6363636363636364,0,0.0,225.0,0.0311111111111111,0.0488888888888888,0.0059171597633136,0.0118343195266272,0.5,0.0129870129870129,0.0129870129870129,1.0,20,2
2026-01-01,20x2元1張,隨機組,既有regular鞏固,中區,7.0,10.0,0.8,1,0.0,225.0,0.0311111111111111,0.0444444444444444,0.0236686390532544,0.0236686390532544,1.0,0.0064935064935064,0.0194805194805194,0.6666666666666666,20,2
2026-01-02,20x2元1張,隨機組,既有regular鞏固,中區,9.0,9.0,1.0,0,0.0,225.0,0.04,0.04,0.0473372781065088,0.059171597633136,0.9,0.0259740259740259,0.0389610389610389,0.6666666666666666,20,2
2026-01-03,20x2元1張,隨機組,既有regular鞏固,中區,6.0,7.0,1.0,1,0.0,225.0,0.0266666666666666,0.0311111111111111,0.029585798816568,0.0414201183431952,0.7142857142857143,0.0584415584415584,0.0649350649350649,0.9,20,2
2026-01-04,20x2元1張,隨機組,既有regular鞏固,中區,7.0,10.0,0.9,1,0.0,225.0,0.0311111111111111,0.0444444444444444,0.029585798816568,0.029585798816568,1.0,0.0324675324675324,0.0389610389610389,0.8333333333333334,20,2
2026-01-05,20x2元1張,隨機組,既有regular鞏固,中區,6.0,7.0,0.8333333333333334,0,0.0,139.0,0.0431654676258992,0.0503597122302158,0.0372340425531914,0.0372340425531914,1.0,0.0118343195266272,0.0118343195266272,1.0,20,2
2026-01-06,20x2元1張,隨機組,既有regular鞏固,中區,5.0,5.0,1.0,0,0.0,139.0,0.0359712230215827,0.0359712230215827,0.0159574468085106,0.0212765957446808,0.75,0.0118343195266272,0.0177514792899408,0.6666666666666666,20,2
2026-01-07,20x2元1張,隨機組,既有regular鞏固,中區,2.0,2.0,1.0,0,0.0,139.0,0.014388489208633,0.014388489208633,0.0585106382978723,0.0851063829787234,0.75,0.0059171597633136,0.0118343195266272,0.5,20,2
2026-01-08,20x2元1張,隨機組,既有regular鞏固,中區,3.0,3.0,1.0,0,0.0,139.0,0.0215827338129496,0.0215827338129496,0.0425531914893617,0.0478723404255319,0.8888888888888888,0.0236686390532544,0.0236686390532544,1.0,20,2
2026-01-09,20x2元1張,隨機組,既有regular鞏固,中區,4.0,5.0,0.8333333333333334,0,0.0,139.0,0.0287769784172661,0.0359712230215827,0.026595744680851,0.0531914893617021,0.6,0.0473372781065088,0.059171597633136,0.9,20,2
2026-01-10,20x2元1張,隨機組,既有regular鞏固,中區,8.0,8.0,1.0,1,0.0,139.0,0.0575539568345323,0.0575539568345323,0.026595744680851,0.0478723404255319,0.6666666666666666,0.029585798816568,0.0414201183431952,0.7142857142857143,20,2
2026-01-11,20x2元1張,隨機組,既有regular鞏固,中區,5.0,5.0,1.0,1,0.0,139.0,0.0359712230215827,0.0359712230215827,0.0478723404255319,0.0531914893617021,0.9,0.029585798816568,0.029585798816568,1.0,20,2
2025-11-03,20x2元1張,隨機組,既有regular鞏固,北區,25.0,28.0,0.8928571428571429,0,0.5,578.0,0.0432525951557093,0.0484429065743944,,,,,,,20,2
2025-11-04,20x2元1張,隨機組,既有regular鞏固,北區,9.0,12.0,0.8181818181818182,0,0.375,578.0,0.0155709342560553,0.0207612456747404,,,,,,,20,2
2025-11-05,20x2元1張,隨機組,既有regular鞏固,北區,10.0,13.0,0.7142857142857143,0,0.625,578.0,0.0173010380622837,0.0224913494809688,,,,,,,20,2
2025-11-06,20x2元1張,隨機組,既有regular鞏固,北區,16.0,26.0,0.76,0,0.125,578.0,0.0276816608996539,0.0449826989619377,,,,,,,20,2
2025-11-07,20x2元1張,隨機組,既有regular鞏固,北區,18.0,21.0,0.9047619047619048,0,0.0,578.0,0.0311418685121107,0.0363321799307958,,,,,,,20,2
2025-11-08,20x2元1張,隨機組,既有regular鞏固,北區,20.0,27.0,0.7931034482758621,1,0.25,578.0,0.0346020761245674,0.046712802768166,,,,,,,20,2
2025-11-09,20x2元1張,隨機組,既有regular鞏固,北區,28.0,36.0,0.8,1,0.0,578.0,0.0484429065743944,0.0622837370242214,,,,,,,20,2
2025-11-10,20x2元1張,隨機組,既有regular鞏固,北區,8.0,10.0,0.8,0,0.5,283.0,0.0282685512367491,0.0353356890459364,,,,,,,20,2
2025-11-11,20x2元1張,隨機組,既有regular鞏固,北區,9.0,9.0,1.0,0,1.0,283.0,0.0318021201413427,0.0318021201413427,,,,,,,20,2
2025-11-12,20x2元1張,隨機組,既有regular鞏固,北區,7.0,9.0,0.7777777777777778,0,1.0,283.0,0.0247349823321554,0.0318021201413427,,,,,,,20,2
2025-11-13,20x2元1張,隨機組,既有regular鞏固,北區,8.0,15.0,0.5333333333333333,0,1.0,283.0,0.0282685512367491,0.0530035335689045,,,,,,,20,2
2025-11-14,20x2元1張,隨機組,既有regular鞏固,北區,6.0,12.0,0.5,0,0.75,283.0,0.0212014134275618,0.0424028268551236,,,,,,,20,2
2025-11-15,20x2元1張,隨機組,既有regular鞏固,北區,14.0,21.0,0.6666666666666666,1,0.25,283.0,0.0494699646643109,0.0742049469964664,,,,,,,20,2
2025-11-16,20x2元1張,隨機組,既有regular鞏固,北區,8.0,10.0,0.8,1,0.625,283.0,0.0282685512367491,0.0353356890459364,,,,,,,20,2
2025-11-17,20x2元1張,隨機組,既有regular鞏固,北區,18.0,28.0,0.7142857142857143,0,0.75,801.0,0.0224719101123595,0.0349563046192259,0.0432525951557093,0.0484429065743944,0.8928571428571429,,,,20,2
2025-11-18,20x2元1張,隨機組,既有regular鞏固,北區,26.0,36.0,0.7837837837837838,0,0.25,801.0,0.0324594257178526,0.0449438202247191,0.0155709342560553,0.0207612456747404,0.8181818181818182,,,,20,2
2025-11-19,20x2元1張,隨機組,既有regular鞏固,北區,16.0,25.0,0.7307692307692307,0,0.0,801.0,0.0199750312109862,0.031210986267166,0.0173010380622837,0.0224913494809688,0.7142857142857143,,,,20,2
2025-11-20,20x2元1張,隨機組,既有regular鞏固,北區,29.0,32.0,0.9333333333333332,0,0.25,801.0,0.0362047440699126,0.0399500624219725,0.0276816608996539,0.0449826989619377,0.76,,,,20,2
2025-11-21,20x2元1張,隨機組,既有regular鞏固,北區,33.0,41.0,0.8809523809523809,0,0.375,801.0,0.0411985018726591,0.0511860174781523,0.0311418685121107,0.0363321799307958,0.9047619047619048,,,,20,2
2025-11-22,20x2元1張,隨機組,既有regular鞏固,北區,31.0,45.0,0.7333333333333333,1,0.125,801.0,0.0387016229712858,0.0561797752808988,0.0346020761245674,0.046712802768166,0.7931034482758621,,,,20,2
2025-11-23,20x2元1張,隨機組,既有regular鞏固,北區,21.0,29.0,0.8214285714285714,1,0.25,801.0,0.0262172284644194,0.0362047440699126,0.0484429065743944,0.0622837370242214,0.8,,,,20,2
2025-11-24,20x2元1張,隨機組,既有regular鞏固,北區,17.0,28.0,0.7241379310344828,0,0.375,586.0,0.0290102389078498,0.0477815699658703,0.0282685512367491,0.0353356890459364,0.8,0.0432525951557093,0.0484429065743944,0.8928571428571429,20,2
2025-11-25,20x2元1張,隨機組,既有regular鞏固,北區,11.0,13.0,0.9230769230769232,0,0.0,586.0,0.0187713310580204,0.0221843003412969,0.0318021201413427,0.0318021201413427,1.0,0.0155709342560553,0.0207612456747404,0.8181818181818182,20,2
2025-11-26,20x2元1張,隨機組,既有regular鞏固,北區,13.0,14.0,0.9230769230769232,0,0.0,586.0,0.0221843003412969,0.0238907849829351,0.0247349823321554,0.0318021201413427,0.7777777777777778,0.0173010380622837,0.0224913494809688,0.7142857142857143,20,2
2025-11-27,20x2元1張,隨機組,既有regular鞏固,北區,14.0,19.0,0.9,0,0.0,586.0,0.0238907849829351,0.0324232081911262,0.0282685512367491,0.0530035335689045,0.5333333333333333,0.0276816608996539,0.0449826989619377,0.76,20,2
2025-11-28,20x2元1張,隨機組,既有regular鞏固,北區,22.0,28.0,0.8148148148148148,0,0.0,586.0,0.0375426621160409,0.0477815699658703,0.0212014134275618,0.0424028268551236,0.5,0.0311418685121107,0.0363321799307958,0.9047619047619048,20,2
2025-11-29,20x2元1張,隨機組,既有regular鞏固,北區,26.0,42.0,0.6666666666666666,1,0.0,586.0,0.0443686006825938,0.0716723549488054,0.0494699646643109,0.0742049469964664,0.6666666666666666,0.0346020761245674,0.046712802768166,0.7931034482758621,20,2
2025-11-30,20x2元1張,隨機組,既有regular鞏固,北區,21.0,35.0,0.7058823529411765,1,0.0,586.0,0.0358361774744027,0.0597269624573378,0.0282685512367491,0.0353356890459364,0.8,0.0484429065743944,0.0622837370242214,0.8,20,2
2025-12-01,20x2元1張,隨機組,既有regular鞏固,北區,13.0,16.0,0.8,0,0.0,689.0,0.0188679245283018,0.02322206095791,0.0224719101123595,0.0349563046192259,0.7142857142857143,0.0282685512367491,0.0353356890459364,0.8,20,2
2025-12-02,20x2元1張,隨機組,既有regular鞏固,北區,17.0,19.0,0.9473684210526316,0,0.0,689.0,0.0246734397677793,0.0275761973875181,0.0324594257178526,0.0449438202247191,0.7837837837837838,0.0318021201413427,0.0318021201413427,1.0,20,2
2025-12-03,20x2元1張,隨機組,既有regular鞏固,北區,15.0,16.0,0.9375,0,0.125,689.0,0.0217706821480406,0.02322206095791,0.0199750312109862,0.031210986267166,0.7307692307692307,0.0247349823321554,0.0318021201413427,0.7777777777777778,20,2
2025-12-04,20x2元1張,隨機組,既有regular鞏固,北區,14.0,17.0,0.9411764705882352,0,0.375,689.0,0.0203193033381712,0.0246734397677793,0.0362047440699126,0.0399500624219725,0.9333333333333332,0.0282685512367491,0.0530035335689045,0.5333333333333333,20,2
2025-12-05,20x2元1張,隨機組,既有regular鞏固,北區,12.0,19.0,0.65,0,0.25,689.0,0.0174165457184325,0.0275761973875181,0.0411985018726591,0.0511860174781523,0.8809523809523809,0.0212014134275618,0.0424028268551236,0.5,20,2
2025-12-06,20x2元1張,隨機組,既有regular鞏固,北區,21.0,41.0,0.625,1,0.25,689.0,0.0304789550072568,0.0595065312046444,0.0387016229712858,0.0561797752808988,0.7333333333333333,0.0494699646643109,0.0742049469964664,0.6666666666666666,20,2
2025-12-07,20x2元1張,隨機組,既有regular鞏固,北區,24.0,28.0,0.8275862068965517,1,0.25,689.0,0.034833091436865,0.0406386066763425,0.0262172284644194,0.0362047440699126,0.8214285714285714,0.0282685512367491,0.0353356890459364,0.8,20,2
2025-12-08,20x2元1張,隨機組,既有regular鞏固,北區,17.0,23.0,0.8695652173913043,0,0.25,728.0,0.0233516483516483,0.0315934065934065,0.0290102389078498,0.0477815699658703,0.7241379310344828,0.0224719101123595,0.0349563046192259,0.7142857142857143,20,2
2025-12-09,20x2元1張,隨機組,既有regular鞏固,北區,14.0,22.0,0.7272727272727273,0,0.375,728.0,0.0192307692307692,0.0302197802197802,0.0187713310580204,0.0221843003412969,0.9230769230769232,0.0324594257178526,0.0449438202247191,0.7837837837837838,20,2
2025-12-10,20x2元1張,隨機組,既有regular鞏固,北區,16.0,21.0,0.8095238095238095,0,0.0,728.0,0.0219780219780219,0.0288461538461538,0.0221843003412969,0.0238907849829351,0.9230769230769232,0.0199750312109862,0.031210986267166,0.7307692307692307,20,2
2025-12-11,20x2元1張,隨機組,既有regular鞏固,北區,22.0,28.0,0.8275862068965517,0,0.0,728.0,0.0302197802197802,0.0384615384615384,0.0238907849829351,0.0324232081911262,0.9,0.0362047440699126,0.0399500624219725,0.9333333333333332,20,2
2025-12-12,20x2元1張,隨機組,既有regular鞏固,北區,21.0,41.0,0.55,0,0.0,728.0,0.0288461538461538,0.0563186813186813,0.0375426621160409,0.0477815699658703,0.8148148148148148,0.0411985018726591,0.0511860174781523,0.8809523809523809,20,2
2025-12-13,20x2元1張,隨機組,既有regular鞏固,北區,29.0,55.0,0.6181818181818182,1,0.875,728.0,0.0398351648351648,0.0755494505494505,0.0443686006825938,0.0716723549488054,0.6666666666666666,0.0387016229712858,0.0561797752808988,0.7333333333333333,20,2
2025-12-14,20x2元1張,隨機組,既有regular鞏固,北區,37.0,38.0,0.9736842105263158,1,0.25,728.0,0.0508241758241758,0.0521978021978022,0.0358361774744027,0.0597269624573378,0.7058823529411765,0.0262172284644194,0.0362047440699126,0.8214285714285714,20,2
2025-12-15,20x2元1張,隨機組,既有regular鞏固,北區,16.0,19.0,0.8823529411764706,0,0.0,756.0,0.0211640211640211,0.0251322751322751,0.0188679245283018,0.02322206095791,0.8,0.0290102389078498,0.0477815699658703,0.7241379310344828,20,2
2025-12-16,20x2元1張,隨機組,既有regular鞏固,北區,10.0,16.0,0.6470588235294118,0,0.0,756.0,0.0132275132275132,0.0211640211640211,0.0246734397677793,0.0275761973875181,0.9473684210526316,0.0187713310580204,0.0221843003412969,0.9230769230769232,20,2
2025-12-17,20x2元1張,隨機組,既有regular鞏固,北區,18.0,25.0,0.88,0,0.25,756.0,0.0238095238095238,0.033068783068783,0.0217706821480406,0.02322206095791,0.9375,0.0221843003412969,0.0238907849829351,0.9230769230769232,20,2
2025-12-18,20x2元1張,隨機組,既有regular鞏固,北區,17.0,22.0,0.9047619047619048,0,0.375,756.0,0.0224867724867724,0.0291005291005291,0.0203193033381712,0.0246734397677793,0.9411764705882352,0.0238907849829351,0.0324232081911262,0.9,20,2
2025-12-19,20x2元1張,隨機組,既有regular鞏固,北區,24.0,39.0,0.675,0,0.375,756.0,0.0317460317460317,0.0515873015873015,0.0174165457184325,0.0275761973875181,0.65,0.0375426621160409,0.0477815699658703,0.8148148148148148,20,2
2025-12-20,20x2元1張,隨機組,既有regular鞏固,北區,32.0,43.0,0.7619047619047619,1,0.25,756.0,0.0423280423280423,0.0568783068783068,0.0304789550072568,0.0595065312046444,0.625,0.0443686006825938,0.0716723549488054,0.6666666666666666,20,2
2025-12-21,20x2元1張,隨機組,既有regular鞏固,北區,33.0,49.0,0.6938775510204082,1,0.625,756.0,0.0436507936507936,0.0648148148148148,0.034833091436865,0.0406386066763425,0.8275862068965517,0.0358361774744027,0.0597269624573378,0.7058823529411765,20,2
2025-12-22,20x2元1張,隨機組,既有regular鞏固,北區,20.0,25.0,0.8260869565217391,0,0.5,872.0,0.0229357798165137,0.0286697247706422,0.0233516483516483,0.0315934065934065,0.8695652173913043,0.0188679245283018,0.02322206095791,0.8,20,2
2025-12-23,20x2元1張,隨機組,既有regular鞏固,北區,24.0,30.0,0.896551724137931,0,0.125,872.0,0.0275229357798165,0.0344036697247706,0.0192307692307692,0.0302197802197802,0.7272727272727273,0.0246734397677793,0.0275761973875181,0.9473684210526316,20,2
2025-12-24,20x2元1張,隨機組,既有regular鞏固,北區,24.0,34.0,0.7647058823529411,0,0.5,872.0,0.0275229357798165,0.0389908256880734,0.0219780219780219,0.0288461538461538,0.8095238095238095,0.0217706821480406,0.02322206095791,0.9375,20,2
2025-12-25,20x2元1張,隨機組,既有regular鞏固,北區,38.0,67.0,0.6666666666666666,1,0.75,872.0,0.0435779816513761,0.0768348623853211,0.0302197802197802,0.0384615384615384,0.8275862068965517,0.0203193033381712,0.0246734397677793,0.9411764705882352,20,2
2025-12-26,20x2元1張,隨機組,既有regular鞏固,北區,35.0,58.0,0.6140350877192983,0,0.125,872.0,0.040137614678899,0.0665137614678899,0.0288461538461538,0.0563186813186813,0.55,0.0174165457184325,0.0275761973875181,0.65,20,2
2025-12-27,20x2元1張,隨機組,既有regular鞏固,北區,29.0,57.0,0.5517241379310345,1,0.375,872.0,0.0332568807339449,0.0653669724770642,0.0398351648351648,0.0755494505494505,0.6181818181818182,0.0304789550072568,0.0595065312046444,0.625,20,2
